amenity,lat,lon,name,category,amnt_id
restaurant,49.257225,-123.185234,La Notte,Food,1481
cafe,49.262787,-123.10126,Tim Hortons,Food,1482
restaurant,49.263817,-123.10166,8 and a 1/2 Restaurant,Food,1483
restaurant,49.264366,-123.101166,Nirvana Restaurant,Food,1484
cafe,49.244778,-123.15379,Starbucks,Food,1485
bank,49.225277,-123.06549,RBC,Business,1486
restaurant,49.225037,-123.06592,Nishiki Sushi Bar,Food,1487
fast_food,49.226215,-123.065506,Subway,Food,1488
cafe,49.254066,-123.23511,Blenz Coffee,Food,1489
restaurant,49.26139,-123.15326,Indishspensable,Food,1490
fast_food,49.262512,-123.15278,Subway,Food,1491
restaurant,49.262123,-123.15324,Gramercy Grill,Food,1492
restaurant,49.262363,-123.15324,Trees Organic,Food,1493
restaurant,49.26299,-123.15275,Napoletana,Food,1494
fast_food,49.30668,-123.036514,McDonald's,Food,1495
cafe,49.263786,-123.186134,Grounds For Coffee,Food,1496
ferry_terminal,49.27871,-123.14702,Maritime Museum Dock (False Creek Ferries),Transportation,1497
cafe,49.26339,-123.11561,Blenz Coffee,Food,1498
cafe,49.263443,-123.11966,Blenz,Food,1499
restaurant,49.26311,-123.11799,Fuloi Restaurant,Food,1500
restaurant,49.26308,-123.116066,Peaceful Restaurant,Food,1501
cafe,49.280727,-123.118576,Buro,Food,1502
cafe,49.269047,-123.10291,Glory Juice,Food,1503
cafe,49.26586,-123.2428,Starbucks,Food,1504
restaurant,49.265972,-123.24247,Mio Japan,Food,1505
bank,49.28906,-123.12507,RBC,Business,1506
cafe,49.282284,-123.1191,Nordstrom E-Bar,Food,1507
cafe,49.284554,-123.11816,Caffe Express,Food,1508
restaurant,49.285496,-123.117195,Shogun,Food,1509
bank,49.28574,-123.116806,Vancity,Business,1510
bank,49.263927,-123.168015,Scotiabank,Business,1511
restaurant,49.263847,-123.14211,Old Beijing Roast Duck,Food,1512
restaurant,49.263744,-123.13694,Portobello,Food,1513
pub,49.278934,-123.123726,Johnnie Fox's Irish Snug,Nightlife,1514
cafe,49.27944,-123.12301,Blenz Coffee,Food,1515
restaurant,49.2797,-123.122635,Colony,Food,1516
restaurant,49.26428,-123.172295,Banana Leaf,Food,1517
car_rental,49.27634,-123.12711,Hertz,Transportation,1518
restaurant,49.27509,-123.12276,Cactus Club Cafe,Food,1519
cafe,49.275787,-123.12111,Blenz Coffee,Food,1520
restaurant,49.275776,-123.120514,Earls Kitchen + Bar,Food,1521
restaurant,49.27656,-123.11937,The Keg Steakhouse + Bar - Yaletown,Food,1522
restaurant,49.278145,-123.11724,Lupo,Food,1523
bank,49.278687,-123.12943,TD Canada Trust,Business,1524
cafe,49.305904,-123.03714,Starbucks,Food,1525
restaurant,49.279263,-123.11611,Wasabi,Food,1526
restaurant,49.279575,-123.12282,El Furniture Warehouse - Granville,Food,1527
bar,49.287346,-123.14153,Shamrock Alley,Nightlife,1528
restaurant,49.27913,-123.123474,The Dime,Food,1529
pub,49.281418,-123.09499,Pat's Pub,Nightlife,1530
bar,49.28316,-123.10403,The Diamond,Nightlife,1531
pub,49.28339,-123.10442,Six Acres,Nightlife,1532
restaurant,49.27975,-123.12353,Johnny Rockets,Food,1533
restaurant,49.26844,-123.16475,Dark Table,Food,1534
bicycle_rental,49.280895,-123.13054,Thurlow & Pendrell,Transportation,1535
bar,49.31706,-123.09264,Black Kettle Tasting Lounge,Nightlife,1536
bar,49.309975,-123.03393,Bridge Brewing Tasting Room,Nightlife,1537
pub,49.313515,-123.08334,Sailor Hägar's,Nightlife,1538
bar,49.308334,-123.07275,Beere Brewing Tasting Room,Nightlife,1539
restaurant,49.26631,-123.24705,Tacomio,Food,1540
fast_food,49.286003,-123.11246,Chronic Tacos,Food,1541
fast_food,49.288033,-123.12362,A&W,Food,1542
restaurant,49.231457,-123.06537,East Kitchen,Food,1543
restaurant,49.28818,-123.11713,Botanist,Food,1544
restaurant,49.26416,-123.16541,Sunshine Classic Diner,Food,1545
fast_food,49.25608,-123.115395,Subway,Food,1546
restaurant,49.254578,-123.11499,Potluck Hawker Eatery,Food,1547
restaurant,49.28731,-123.11713,Elephant & Castle,Food,1548
cafe,49.263523,-123.123955,Halfday Flower and Tea,Food,1549
restaurant,49.28371,-123.11359,Cartems Donuterie,Food,1550
bar,49.270416,-123.13464,The Liberty Distillery,Nightlife,1551
bus_station,49.265587,-123.02519,Boundary Loop,Transportation,1552
restaurant,49.26318,-123.12206,Ta-Ke Don,Food,1553
cafe,49.28404,-123.12356,Starbucks,Food,1554
fast_food,49.26642,-123.24989,Pi R Squared,Food,1555
fast_food,49.266933,-123.25013,Honour Roll,Food,1556
bar,49.28206,-123.070915,Resurrection Distillery and Lounge,Nightlife,1557
pub,49.282043,-123.07237,Finfolk,Nightlife,1558
restaurant,49.278667,-123.12829,Sushi Mugen,Food,1559
bicycle_rental,49.286095,-123.11322,Cordova & Granville,Transportation,1560
restaurant,49.26624,-123.24751,Nori,Food,1561
restaurant,49.266293,-123.24718,Jamjar,Food,1562
ice_cream,49.266495,-123.24689,Rain or Shine,Food,1563
cafe,49.26637,-123.24681,J J Bean,Food,1564
fast_food,49.266266,-123.247345,Uncle Fatih's Pizza,Food,1565
restaurant,49.26206,-123.03334,Dae-Ji Cutlet House,Food,1566
restaurant,49.263557,-123.11267,La Taqueria Pinche Taco Shop,Food,1567
restaurant,49.28741,-123.11752,Nightingale,Food,1568
bicycle_rental,49.27367,-123.10226,Science World,Transportation,1569
bicycle_rental,49.28012,-123.074165,McLean & Pender,Transportation,1570
bicycle_rental,49.273766,-123.092705,Thornton & National,Transportation,1571
bicycle_rental,49.270733,-123.073616,Woodland & Graveley,Transportation,1572
bicycle_rental,49.256725,-123.09654,Prince Edward & 16th,Transportation,1573
bicycle_rental,49.25679,-123.0657,15th & Victoria,Transportation,1574
bicycle_rental,49.265217,-123.090675,6th & Carolina,Transportation,1575
bicycle_rental,49.25814,-123.096344,Prince Edward & 14th,Transportation,1576
bicycle_rental,49.265236,-123.09546,6th & Prince Edward,Transportation,1577
restaurant,49.249866,-123.11519,Sushi TonTon,Food,1578
restaurant,49.249832,-123.11559,Landmark Hot Pot House,Food,1579
restaurant,49.249702,-123.11519,Copa Cafe,Food,1580
restaurant,49.25571,-123.115364,Thai Away Home,Food,1581
cafe,49.25845,-123.114716,Passion8 Dessert Cafe,Food,1582
cafe,49.259937,-123.11472,Sharetea,Food,1583
restaurant,49.26306,-123.11254,Sushi California,Food,1584
cafe,49.26581,-123.12231,Tim Hortons,Food,1585
restaurant,49.263702,-123.121475,Dynasty Seafood Restaurant,Food,1586
restaurant,49.263466,-123.12006,Shanghai Lu Restaurant,Food,1587
restaurant,49.263103,-123.12004,i-Cafe,Food,1588
cafe,49.262974,-123.120056,K Cafe,Food,1589
cafe,49.263153,-123.11946,Starbucks,Food,1590
restaurant,49.263428,-123.11703,Freshii,Food,1591
bank,49.263077,-123.116234,CIBC,Business,1592
restaurant,49.263462,-123.099815,La Petite Cuillère,Food,1593
cafe,49.262966,-123.098335,B U N S + B O B A,Food,1594
restaurant,49.262947,-123.09722,Sushi Yama,Food,1595
cafe,49.262653,-123.09221,Paper Crane Coffee,Food,1596
ice_cream,49.255352,-123.10108,Buckets Ice Cream,Food,1597
bank,49.254875,-123.10159,TD Canada Trust,Business,1598
restaurant,49.25449,-123.10128,Pizza Hut,Food,1599
fast_food,49.254143,-123.10128,Church's Chicken,Food,1600
cafe,49.26479,-123.145905,Sakura Cafe,Food,1601
pub,49.265335,-123.14538,Carlos O`Bryan's Neighborhood Pub,Nightlife,1602
restaurant,49.26534,-123.14503,delhi6 Indian Bistro,Food,1603
restaurant,49.266624,-123.14541,Novo Pizzeria & Winery,Food,1604
cafe,49.263603,-123.15083,Pallet Coffee Roasters,Food,1605
restaurant,49.259033,-123.15288,Lunch Club,Food,1606
pub,49.28384,-123.11385,Browns Crafthouse,Nightlife,1607
bar,49.283787,-123.064186,Parallel 49 Tasting Room & Beer Store,Nightlife,1608
pub,49.28379,-123.06432,Parallel 49 Street Kitchen,Nightlife,1609
cafe,49.23165,-123.03139,Gong Cha,Food,1610
bicycle_rental,49.283978,-123.06521,Triumph & Victoria,Transportation,1611
bicycle_rental,49.28321,-123.07039,Commercial & Pandora,Transportation,1612
bar,49.28073,-123.13235,The Junction,Nightlife,1613
bank,49.28625,-123.11907,National Bank,Business,1614
bicycle_rental,49.27183,-123.10432,Ontario & Seawall,Transportation,1615
bicycle_rental,49.270863,-123.11502,Spyglass & Seawall,Transportation,1616
bicycle_rental,49.262505,-123.1144,10th & Cambie,Transportation,1617
bicycle_rental,49.27565,-123.117004,Beatty & Nelson,Transportation,1618
restaurant,49.279293,-123.09743,Oyster Express,Food,1619
restaurant,49.28192,-123.106026,Save On Meats,Food,1620
restaurant,49.27497,-123.06928,Five Elements,Food,1621
fast_food,49.280132,-123.11817,Falafel King,Food,1622
fast_food,49.2795,-123.11723,Hubbub,Food,1623
fast_food,49.28024,-123.11833,Curry Fusion,Food,1624
fast_food,49.2802,-123.11827,Japadog,Food,1625
fast_food,49.280163,-123.11821,Viet Sub,Food,1626
fast_food,49.27986,-123.11778,Chopped Leaf,Food,1627
university,49.282482,-123.1214,UBC Robson Square,Attraction,1628
restaurant,49.268555,-123.11864,Branas,Food,1629
car_rental,49.20485,-123.12912,Enterprise,Transportation,1630
bank,49.248726,-123.125244,TD Canada Trust,Business,1631
library,49.24401,-123.10817,VPL Terry Salman Branch,Leisure,1632
fast_food,49.309944,-123.082214,Dex Burgerbar,Food,1633
fast_food,49.287395,-123.114365,McDonald's,Food,1634
cafe,49.284462,-123.113434,Starbucks,Food,1635
fast_food,49.28906,-123.114624,Subway,Food,1636
cafe,49.285046,-123.11207,Tim Hortons,Food,1637
fast_food,49.28424,-123.11756,halal arabic food stand,Food,1638
fast_food,49.2831,-123.1171,Mr Shawarma,Food,1639
fast_food,49.2853,-123.12016,Mr Shawarma,Food,1640
cafe,49.287403,-123.11691,JJ Bean,Food,1641
restaurant,49.28032,-123.131584,Thai Basil,Food,1642
cafe,49.280457,-123.131584,Baguette cafe,Food,1643
restaurant,49.28781,-123.14122,Donair Spot,Food,1644
cafe,49.287235,-123.141426,Starbucks,Food,1645
pub,49.28707,-123.1418,The Three Brits Public House,Nightlife,1646
library,49.290504,-123.13656,VPL Joe Fortes Branch,Leisure,1647
arts_centre,49.27828,-123.121185,Contemporary Art Gallery,Attraction,1648
fast_food,49.279358,-123.12341,Mean Poutine,Food,1649
fast_food,49.279274,-123.123344,Megabite,Food,1650
pub,49.279434,-123.12359,The Moose,Nightlife,1651
cafe,49.279236,-123.12273,Tim Hortons,Food,1652
fast_food,49.2586,-123.04478,Fresh Slice Pizza,Food,1653
restaurant,49.258465,-123.04514,Prince Chinese Seafood Restaurant,Food,1654
fast_food,49.257988,-123.04493,Subway,Food,1655
restaurant,49.258614,-123.04457,Sushi House,Food,1656
restaurant,49.284004,-123.12545,Guu Original Thurlow,Food,1657
fast_food,49.284863,-123.12486,Jugo Juice,Food,1658
cafe,49.27055,-123.14624,Kahve café,Food,1659
restaurant,49.257393,-123.126976,Falafully Good,Food,1660
cafe,49.284122,-123.10695,Prado,Food,1661
pub,49.283657,-123.10412,Guilt & Co,Nightlife,1662
bar,49.283035,-123.09982,No. 5 Orange,Nightlife,1663
theatre,49.28207,-123.09791,Firehall Arts Centre,Attraction,1664
place_of_worship,49.28243,-123.0972,St. James',Attraction,1665
bank,49.233597,-123.03515,RBC,Business,1666
restaurant,49.2758,-123.06966,Sunrise Pizza,Food,1667
restaurant,49.27549,-123.0693,Skylight Restaurant,Food,1668
restaurant,49.24736,-123.185394,Moon Sushi,Food,1669
restaurant,49.204075,-123.135376,Panang Delight Cafe at Marpole,Food,1670
conference_centre,49.274662,-123.10895,Harbour Convention Centre,Business,1671
restaurant,49.273357,-123.13275,Chang'an,Food,1672
restaurant,49.279987,-123.13035,Italian Tomato,Food,1673
cafe,49.232174,-123.03123,Tim Hortons,Food,1674
restaurant,49.232388,-123.03203,Rose Garden Seafood Restaurant,Food,1675
restaurant,49.232857,-123.03308,Li's China Grill,Food,1676
restaurant,49.23291,-123.033195,Bubble World,Food,1677
restaurant,49.232883,-123.03314,Fortune Lamb Dining,Food,1678
restaurant,49.240383,-123.101746,Bon Cafe,Food,1679
restaurant,49.281715,-123.133064,Thida Thai,Food,1680
cafe,49.28049,-123.099014,Propaganda Coffee,Food,1681
cafe,49.245716,-123.0943,Le Marché St. George,Food,1682
bar,49.281605,-123.1329,1181,Nightlife,1683
fast_food,49.28163,-123.13294,Disco Cheetah,Food,1684
restaurant,49.28154,-123.13281,Tom Sushi,Food,1685
bar,49.281494,-123.132744,Pumpjack,Nightlife,1686
restaurant,49.281433,-123.13263,Pho Central,Food,1687
restaurant,49.28136,-123.13251,India Bistro,Food,1688
fast_food,49.281235,-123.13231,KFC,Food,1689
cafe,49.269882,-123.144966,Café Terra,Food,1690
restaurant,49.284622,-123.12527,Red Robin,Food,1691
boat_rental,49.272297,-123.136955,Bonnie Lee Charters,Transportation,1692
boat_rental,49.271072,-123.13651,Vancouver Boat Rentals,Transportation,1693
cafe,49.281246,-123.04699,Starbucks,Food,1694
restaurant,49.281296,-123.04895,Slocan Family Restaurant,Food,1695
cafe,49.272774,-123.1476,Starbucks,Food,1696
restaurant,49.272606,-123.14731,Triple-O's,Food,1697
restaurant,49.28315,-123.10376,Sitar,Food,1698
restaurant,49.283054,-123.104485,The Greek Gastown,Food,1699
restaurant,49.28315,-123.10498,Boneta,Food,1700
cafe,49.283215,-123.10478,Après-midi,Food,1701
fast_food,49.283176,-123.10448,Vera's Burger Shack,Food,1702
restaurant,49.283455,-123.10238,Incendio,Food,1703
restaurant,49.283546,-123.10274,The Birds & The Beets,Food,1704
restaurant,49.236134,-123.041435,The Sea House Fish & Chips,Food,1705
restaurant,49.236248,-123.041756,Chili Pepper House,Food,1706
cafe,49.280254,-123.130745,Tartine Bread and Pies,Food,1707
restaurant,49.232468,-123.024475,Michi Craft Kitchen,Food,1708
restaurant,49.231987,-123.027405,Max's Restaurant,Food,1709
restaurant,49.23181,-123.030304,Cho Sun Korean BBQ,Food,1710
fast_food,49.23186,-123.02938,Subway,Food,1711
restaurant,49.231754,-123.028145,Love for Pho,Food,1712
restaurant,49.231762,-123.028336,8090 Fruit Parlour,Food,1713
restaurant,49.231785,-123.02861,Todak Todak Restaurant,Food,1714
library,49.28088,-123.050186,Hastings Branch,Leisure,1715
bank,49.2763,-123.12143,CIBC,Business,1716
restaurant,49.266617,-123.069885,Best Falafel,Food,1717
restaurant,49.26654,-123.0699,Addis Cafe,Food,1718
restaurant,49.266693,-123.06947,Kishimoto,Food,1719
fast_food,49.28154,-123.12118,Chipotle,Food,1720
restaurant,49.27953,-123.12378,Sushi Star,Food,1721
restaurant,49.28338,-123.11641,The Keg Steakhouse + Bar - Dunsmuir Street,Food,1722
pub,49.279774,-123.113075,Browns Social House,Nightlife,1723
cafe,49.284916,-123.05999,Far Out Coffee Post,Food,1724
restaurant,49.28505,-123.06219,The Dundas,Food,1725
fast_food,49.285126,-123.064,McDonald's,Food,1726
pub,49.275436,-123.120995,Yaletown Brewing Company,Nightlife,1727
theatre,49.261353,-123.138435,Stanley Industrial Alliance Stage,Attraction,1728
theatre,49.26067,-123.13649,Pacific Theatre,Attraction,1729
cafe,49.28039,-123.12543,Wall Flowers,Food,1730
cafe,49.281796,-123.12466,Starbucks,Food,1731
cafe,49.26964,-123.144424,Pâtisserie Lebeau,Food,1732
bar,49.287266,-123.141525,Bayside Lounge,Nightlife,1733
cafe,49.243946,-123.10736,Blue Parrot Coffee,Food,1734
cafe,49.24535,-123.124794,Starbucks,Food,1735
cafe,49.244045,-123.123856,Shaughnessy Cafe,Food,1736
restaurant,49.28102,-123.058014,The Red Wagon Cafe,Food,1737
cafe,49.263268,-123.110504,Aperture Coffee Bar,Food,1738
ferry_terminal,49.27171,-123.11795,Yaletown Dock,Transportation,1739
cafe,49.24841,-123.100876,Aperture Coffee Bar,Food,1740
restaurant,49.266354,-123.13977,Grapes and Soda,Food,1741
cafe,49.28662,-123.115326,Mink,Food,1742
cafe,49.247692,-123.089966,Ubuntu Canteen,Food,1743
cafe,49.279213,-123.11616,Pacific Coffee Roasters,Food,1744
fast_food,49.279114,-123.11582,Salad Loop,Food,1745
library,49.21899,-123.039566,Vancouver Public Library - Champlain Heights,Leisure,1746
restaurant,49.312733,-123.05731,Sansho,Food,1747
fast_food,49.218346,-123.07738,Subway,Food,1748
restaurant,49.2699,-123.06943,My BBQ Hut,Food,1749
cafe,49.269943,-123.06943,The Drive Coffee Bar,Food,1750
cafe,49.262222,-123.12233,Bean Around The World,Food,1751
bicycle_rental,49.277508,-123.0813,Glen & Union,Transportation,1752
bicycle_rental,49.279366,-123.09094,Keefer & Princess,Transportation,1753
bicycle_rental,49.274315,-123.098465,Station & National,Transportation,1754
cafe,49.27845,-123.099174,Wheat and Barley,Food,1755
restaurant,49.27434,-123.12327,Rodney's Oyster House,Food,1756
restaurant,49.286423,-123.14026,Red Umbrella Cafe,Food,1757
cafe,49.279583,-123.12415,YaYa's,Food,1758
fast_food,49.28166,-123.1206,Freshslice Pizza,Food,1759
fast_food,49.2796,-123.11742,Orange Julius,Food,1760
fast_food,49.279617,-123.11748,A&W,Food,1761
restaurant,49.279568,-123.11736,Memphis Blues BBQ House,Food,1762
fast_food,49.28171,-123.120674,A&W,Food,1763
restaurant,49.285797,-123.11536,Scoozis,Food,1764
cafe,49.2846,-123.11711,Mario's,Food,1765
restaurant,49.283154,-123.11594,St. Regis Bar & Grill,Food,1766
restaurant,49.278034,-123.125114,The Pawn Shop,Food,1767
bar,49.287464,-123.129585,The Den,Nightlife,1768
ice_cream,49.281906,-123.11877,Cacao 70,Food,1769
restaurant,49.27854,-123.115746,Marutama Ra-men,Food,1770
restaurant,49.26948,-123.10726,Bao Down,Food,1771
restaurant,49.26955,-123.109146,Nook,Food,1772
bicycle_rental,49.26362,-123.099236,8th & Scotia,Transportation,1773
bicycle_rental,49.26555,-123.10024,6th & Main,Transportation,1774
bicycle_rental,49.25883,-123.13136,14th & Alder,Transportation,1775
pub,49.2801,-123.12135,Dublin Calling,Nightlife,1776
cafe,49.278687,-123.09926,Matchstick Coffee Roasters,Food,1777
cafe,49.277634,-123.13109,Gemini tea bar,Food,1778
fast_food,49.277454,-123.13134,Daikichi Sushi,Food,1779
fast_food,49.277676,-123.13103,Pho,Food,1780
fast_food,49.27774,-123.130936,Sushi Coen,Food,1781
bar,49.27969,-123.11307,Ventura Room,Nightlife,1782
pub,49.276905,-123.1154,Red Racer Taphouse,Nightlife,1783
cafe,49.277016,-123.115105,Rocanini,Food,1784
restaurant,49.286564,-123.12281,Komi,Food,1785
fast_food,49.209347,-123.116714,A&W,Food,1786
cafe,49.209263,-123.11663,Tim Hortons,Food,1787
library,49.210323,-123.14021,VPL Marpole Branch,Leisure,1788
bank,49.21061,-123.14018,BMO,Business,1789
cafe,49.262566,-123.10128,Rosemary Rocksalt,Food,1790
restaurant,49.262505,-123.10128,La Taqueria Pinche Taco Shop,Food,1791
fast_food,49.259914,-123.10132,Subway,Food,1792
fast_food,49.257744,-123.1014,Bellagio's Gelato,Food,1793
spa,49.258022,-123.10139,Main Wellness Centre,Leisure,1794
restaurant,49.25769,-123.1014,Pho Goodness,Food,1795
restaurant,49.258083,-123.10095,Canteen Mitra,Food,1796
restaurant,49.25797,-123.10095,Joe's Grill,Food,1797
bar,49.258118,-123.10095,Uncle Abe's,Nightlife,1798
restaurant,49.256283,-123.10101,Don't Argue,Food,1799
fast_food,49.24837,-123.10128,Hawker's Delight,Food,1800
restaurant,49.248512,-123.10129,Locus Restaurant,Food,1801
fast_food,49.24515,-123.10151,McDonald's,Food,1802
restaurant,49.244816,-123.10109,HOOD29,Food,1803
bar,49.280197,-123.097466,The Emerald,Nightlife,1804
restaurant,49.27495,-123.12174,MeeT in Yaletown,Food,1805
fast_food,49.278797,-123.12346,A&W,Food,1806
cafe,49.26301,-123.09994,Our Town Café,Food,1807
fast_food,49.28033,-123.13086,Best Bite Donair,Food,1808
restaurant,49.23386,-123.13998,Kyuzo Japanese Restaurant,Food,1809
cafe,49.285957,-123.115234,Starbucks,Food,1810
fast_food,49.28419,-123.11591,Subway,Food,1811
restaurant,49.26909,-123.10448,Manna Sushi,Food,1812
restaurant,49.282524,-123.114456,Ramen Gojiro,Food,1813
restaurant,49.275166,-123.11275,Honey Salt,Food,1814
cafe,49.22419,-123.101944,WEEDS,Food,1815
ice_cream,49.26564,-123.10058,Cartem Donuts,Food,1816
restaurant,49.210625,-123.092384,Neptune Chinese Kitchen,Food,1817
restaurant,49.205868,-123.042656,Romers Burger Bar,Food,1818
pub,49.27729,-123.06605,Wise Club & Hall,Nightlife,1819
pub,49.251347,-123.0778,Cedar Cottage Pub,Nightlife,1820
cafe,49.2589,-123.069984,Bakery Sate,Food,1821
restaurant,49.24809,-123.071144,Phở Thái Hóa,Food,1822
restaurant,49.26604,-123.06952,Cafe Deux Soleils,Food,1823
cafe,49.25392,-123.067795,Chance Cafe,Food,1824
cafe,49.252567,-123.06819,Commercial Street Cafe,Food,1825
pub,49.28146,-123.10517,Darby's,Nightlife,1826
restaurant,49.311745,-123.07908,Fishworks,Food,1827
pub,49.314728,-123.0796,Fraternal Order of Eagles Aerie 2638,Nightlife,1828
restaurant,49.285015,-123.11791,La Taqueria,Food,1829
restaurant,49.277176,-123.11635,Smithe Salad,Food,1830
bank,49.312466,-123.082306,TD Canada Trust,Business,1831
restaurant,49.312565,-123.082214,Boston Pizza,Food,1832
ice_cream,49.312393,-123.08212,Marble Slab Creamery,Food,1833
restaurant,49.31243,-123.08221,Freshii,Food,1834
bank,49.209946,-123.14022,CIBC,Business,1835
restaurant,49.250465,-123.04179,Ragazzi Pizza Co.,Food,1836
restaurant,49.27264,-123.14982,Octopus Garden,Food,1837
cafe,49.248093,-123.100815,Sweet Revenge,Food,1838
bank,49.28126,-123.053894,BMO Bank of Montreal,Business,1839
restaurant,49.28101,-123.05375,El Pulgarcito,Food,1840
restaurant,49.281406,-123.04989,Luda Southern Dishes,Food,1841
cafe,49.28141,-123.049576,Laughing Beans Coffee,Food,1842
cafe,49.278416,-123.1279,Breka Bakery & Café,Food,1843
restaurant,49.283077,-123.10838,The Charles Bar,Food,1844
restaurant,49.26373,-123.25498,Mercante,Food,1845
bar,49.260384,-123.09642,Biltmore Cabaret,Nightlife,1846
restaurant,49.28139,-123.05795,Dachi,Food,1847
fast_food,49.280983,-123.05742,Church's Chicken,Food,1848
bank,49.281315,-123.0568,RBC,Business,1849
cafe,49.28132,-123.058716,Pennyroyal Cafe,Food,1850
fast_food,49.274075,-123.122086,Freshslice Pizza,Food,1851
restaurant,49.287247,-123.11893,Meat & Bread,Food,1852
cafe,49.22511,-123.09097,Breka Bakery & Café,Food,1853
restaurant,49.27435,-123.06936,Kulinarya Filipino Eatery,Food,1854
fast_food,49.279316,-123.09876,Kent's Kitchen,Food,1855
fast_food,49.28607,-123.11987,The Bagel Stop,Food,1856
cafe,49.274067,-123.12736,Trees Organic Coffee,Food,1857
fast_food,49.27845,-123.12552,Unwind,Food,1858
fast_food,49.250816,-123.16802,Ridge Garden,Food,1859
fast_food,49.287045,-123.11979,Fujiya take out,Food,1860
bureau_de_change,49.287914,-123.1213,Finex Forex,Business,1861
car_rental,49.288128,-123.11605,Hertz,Transportation,1862
cafe,49.261883,-123.25304,The Loop Cafe,Food,1863
restaurant,49.248825,-123.07667,De Dutch Pannekoek House,Food,1864
atm,49.280758,-123.12243,Bitcoin ATM - Waves Coffee,Business,1865
restaurant,49.26728,-123.11311,De Dutch,Food,1866
cafe,49.234394,-123.15481,Honolulu Coffee,Food,1867
restaurant,49.210922,-123.13044,Applause,Food,1868
cafe,49.21106,-123.13044,International Deli Cafe,Food,1869
cafe,49.210873,-123.130455,Starbucks,Food,1870
restaurant,49.263336,-123.1142,Marulilu Cafe,Food,1871
restaurant,49.22697,-123.128746,Phở Hòa,Food,1872
fast_food,49.22692,-123.12881,Subway,Food,1873
restaurant,49.289383,-123.114426,Mahony and Sons,Food,1874
restaurant,49.263004,-123.13834,Sushi Van,Food,1875
fast_food,49.277653,-123.12518,Domino's,Food,1876
restaurant,49.279476,-123.122955,Romano's Pizza,Food,1877
bank,49.263733,-123.21105,Vancity,Business,1878
restaurant,49.273468,-123.119194,Oeb Breakfast Co.,Food,1879
cafe,49.273205,-123.120735,Sciué Italian Bakery Caffé,Food,1880
cafe,49.28238,-123.07428,Cafe Rosemary,Food,1881
restaurant,49.26232,-123.0884,Fassil Ethiopian Restaurant,Food,1882
restaurant,49.289455,-123.131935,Jang Mo Jib Korean Restaurant,Food,1883
restaurant,49.280308,-123.11793,Jinya Ramen Bar,Food,1884
restaurant,49.2819,-123.11878,O Sushi,Food,1885
restaurant,49.224724,-123.065956,Xiao Jun Meat Skewers,Food,1886
restaurant,49.234608,-123.18219,Crêpe & Café,Food,1887
bicycle_rental,49.273357,-123.15453,Kits Beach,Transportation,1888
restaurant,49.310886,-123.07998,Raglan’s Bistro,Food,1889
restaurant,49.221157,-123.06604,Katei Sushi,Food,1890
bank,49.305824,-123.03355,BMO Bank of Montreal,Business,1891
restaurant,49.305542,-123.03009,Stuffies Pastries Cafe,Food,1892
bank,49.30653,-123.035774,Vancity,Business,1893
bank,49.284878,-123.12122,RBC,Business,1894
cafe,49.28742,-123.11458,Tim Hortons,Food,1895
bar,49.27938,-123.120224,Red Card Sports Bar + Eatery,Nightlife,1896
cafe,49.282784,-123.10796,JJ Bean,Food,1897
bar,49.28251,-123.106804,Metropole,Nightlife,1898
fast_food,49.282932,-123.108246,Hiro Sushi,Food,1899
restaurant,49.283066,-123.106964,La Casita,Food,1900
pub,49.281788,-123.10675,Grand Union Hotel,Nightlife,1901
fast_food,49.280567,-123.10625,Congee Noodle Delight,Food,1902
cafe,49.261616,-123.15325,Tangram Creamery,Food,1903
fast_food,49.280697,-123.12498,Hooked Poke Bar,Food,1904
restaurant,49.2791,-123.11771,The Noodle Box,Food,1905
fast_food,49.280727,-123.12493,Pokérrito,Food,1906
fast_food,49.280807,-123.12482,Trish Juice,Food,1907
restaurant,49.2823,-123.12251,Bacchus,Food,1908
fast_food,49.285442,-123.117256,Twin Leaf,Food,1909
fast_food,49.284214,-123.112465,Pholicious,Food,1910
restaurant,49.285152,-123.11822,Copper Chimney,Food,1911
cafe,49.28489,-123.118065,Starbucks,Food,1912
cafe,49.284863,-123.11878,Cafe Artigiano,Food,1913
cafe,49.28312,-123.12139,Cafe Artigiano,Food,1914
cafe,49.284027,-123.11227,Blenz Coffee,Food,1915
cafe,49.28405,-123.11997,My Honey's Buns,Food,1916
cafe,49.283066,-123.121475,Faubourg Paris,Food,1917
cafe,49.282444,-123.12232,Starbucks,Food,1918
restaurant,49.310158,-123.080055,Tap & Barrel,Food,1919
restaurant,49.27811,-123.126305,Mangos Lounge,Food,1920
fast_food,49.283436,-123.11448,Baghdad Cafe,Food,1921
fast_food,49.277287,-123.127686,Pizza Guys,Food,1922
cafe,49.27673,-123.12848,Blue Mountain,Food,1923
cafe,49.276535,-123.12879,BC's Best Coffee,Food,1924
restaurant,49.283535,-123.11434,Kim House,Food,1925
restaurant,49.276157,-123.12817,White Spot,Food,1926
bar,49.264698,-123.09942,Main Street Tasting Lounge,Nightlife,1927
cafe,49.278767,-123.13786,Sunset Beach Consession Stand,Food,1928
cafe,49.27172,-123.19156,Jericho Beach Consession,Food,1929
restaurant,49.27229,-123.15481,Hapa Izakaya,Food,1930
restaurant,49.272335,-123.15481,Kibune Sushi,Food,1931
restaurant,49.262665,-123.05691,Bon's Off Broadway,Food,1932
